,SCNFolder,space,time,x-1,x,x+1,t+1
3078,Scenario-7_test6_365-374,"(20.0, 40.0]","(369.0, 371.0]",0.0625,0.03125,0.0625,0.05625
3079,Scenario-7_test6_365-374,"(40.0, 60.0]","(369.0, 371.0]",0.03125,0.0625,0.025,0.03125
3080,Scenario-7_test6_365-374,"(60.0, 80.0]","(369.0, 371.0]",0.0625,0.025,0.0,0.0625
3081,Scenario-7_test6_365-374,"(20.0, 40.0]","(371.0, 373.0]",0.03125,0.05625,0.03125,0.0375
3082,Scenario-7_test6_365-374,"(40.0, 60.0]","(371.0, 373.0]",0.05625,0.03125,0.0625,0.0625
3083,Scenario-7_test6_365-374,"(60.0, 80.0]","(371.0, 373.0]",0.03125,0.0625,0.01875,0.03125
3084,Scenario-7_test7_427-436,"(20.0, 40.0]","(427.0, 429.0]",0.0,0.025,0.025,0.0
3085,Scenario-7_test7_427-436,"(40.0, 60.0]","(427.0, 429.0]",0.025,0.025,0.03125,0.0375
3086,Scenario-7_test7_427-436,"(60.0, 80.0]","(427.0, 429.0]",0.025,0.03125,0.01875,0.0125
3087,Scenario-7_test7_427-436,"(20.0, 40.0]","(429.0, 431.0]",0.0,0.0,0.0375,0.0
3088,Scenario-7_test7_427-436,"(40.0, 60.0]","(429.0, 431.0]",0.0,0.0375,0.0125,0.0
3089,Scenario-7_test7_427-436,"(60.0, 80.0]","(429.0, 431.0]",0.0375,0.0125,0.03125,0.04375
3090,Scenario-7_test7_427-436,"(20.0, 40.0]","(431.0, 433.0]",0.0,0.0,0.0,0.0
3091,Scenario-7_test7_427-436,"(40.0, 60.0]","(431.0, 433.0]",0.0,0.0,0.04375,0.0
3092,Scenario-7_test7_427-436,"(60.0, 80.0]","(431.0, 433.0]",0.0,0.04375,0.0,0.0
3093,Scenario-7_test7_427-436,"(20.0, 40.0]","(433.0, 435.0]",0.0,0.0,0.0,0.0
3094,Scenario-7_test7_427-436,"(40.0, 60.0]","(433.0, 435.0]",0.0,0.0,0.0,0.0
3095,Scenario-7_test7_427-436,"(60.0, 80.0]","(433.0, 435.0]",0.0,0.0,0.05,0.0
3096,Scenario-7_test8_486-496,"(20.0, 40.0]","(486.0, 488.0]",0.05,0.03125,0.05625,0.05
3097,Scenario-7_test8_486-496,"(40.0, 60.0]","(486.0, 488.0]",0.03125,0.05625,0.01875,0.0375
3098,Scenario-7_test8_486-496,"(60.0, 80.0]","(486.0, 488.0]",0.05625,0.01875,0.05625,0.05625
3099,Scenario-7_test8_486-496,"(20.0, 40.0]","(488.0, 490.0]",0.05,0.05,0.0375,0.04375
3100,Scenario-7_test8_486-496,"(40.0, 60.0]","(488.0, 490.0]",0.05,0.0375,0.05625,0.04375
3101,Scenario-7_test8_486-496,"(60.0, 80.0]","(488.0, 490.0]",0.0375,0.05625,0.0125,0.04375
3102,Scenario-7_test8_486-496,"(20.0, 40.0]","(490.0, 492.0]",0.05625,0.04375,0.04375,0.0625
3103,Scenario-7_test8_486-496,"(40.0, 60.0]","(490.0, 492.0]",0.04375,0.04375,0.04375,0.04375
3104,Scenario-7_test8_486-496,"(60.0, 80.0]","(490.0, 492.0]",0.04375,0.04375,0.05,0.03125
3105,Scenario-7_test8_486-496,"(20.0, 40.0]","(492.0, 494.0]",0.0125,0.0625,0.04375,0.01875
3106,Scenario-7_test8_486-496,"(40.0, 60.0]","(492.0, 494.0]",0.0625,0.04375,0.03125,0.05625
3107,Scenario-7_test8_486-496,"(60.0, 80.0]","(492.0, 494.0]",0.04375,0.03125,0.05,0.05
3108,Scenario-7_test9_552-562,"(20.0, 40.0]","(552.0, 554.0]",0.0,0.0,0.0,0.0
3109,Scenario-7_test9_552-562,"(40.0, 60.0]","(552.0, 554.0]",0.0,0.0,0.025,0.0
3110,Scenario-7_test9_552-562,"(60.0, 80.0]","(552.0, 554.0]",0.0,0.025,0.05625,0.0
3111,Scenario-7_test9_552-562,"(20.0, 40.0]","(554.0, 556.0]",0.05,0.0,0.0,0.05
3112,Scenario-7_test9_552-562,"(40.0, 60.0]","(554.0, 556.0]",0.0,0.0,0.0,0.0
3113,Scenario-7_test9_552-562,"(60.0, 80.0]","(554.0, 556.0]",0.0,0.0,0.03125,0.0
3114,Scenario-7_test9_552-562,"(20.0, 40.0]","(556.0, 558.0]",0.025,0.05,0.0,0.03125
3115,Scenario-7_test9_552-562,"(40.0, 60.0]","(556.0, 558.0]",0.05,0.0,0.0,0.0375
3116,Scenario-7_test9_552-562,"(60.0, 80.0]","(556.0, 558.0]",0.0,0.0,0.0,0.0
3117,Scenario-7_test9_552-562,"(20.0, 40.0]","(558.0, 560.0]",0.0625,0.03125,0.0375,0.05
3118,Scenario-7_test9_552-562,"(40.0, 60.0]","(558.0, 560.0]",0.03125,0.0375,0.0,0.03125
3119,Scenario-7_test9_552-562,"(60.0, 80.0]","(558.0, 560.0]",0.0375,0.0,0.0,0.0375
3120,Scenario-8_test0_21-37,"(20.0, 40.0]","(21.0, 23.0]",0.04375,0.05,0.06875,0.04375
3121,Scenario-8_test0_21-37,"(40.0, 60.0]","(21.0, 23.0]",0.05,0.06875,0.08125,0.0875
3122,Scenario-8_test0_21-37,"(60.0, 80.0]","(21.0, 23.0]",0.06875,0.08125,0.15,0.1
3123,Scenario-8_test0_21-37,"(20.0, 40.0]","(23.0, 25.0]",0.05625,0.04375,0.0875,0.0625
3124,Scenario-8_test0_21-37,"(40.0, 60.0]","(23.0, 25.0]",0.04375,0.0875,0.1,0.0625
3125,Scenario-8_test0_21-37,"(60.0, 80.0]","(23.0, 25.0]",0.0875,0.1,0.15,0.15
3126,Scenario-8_test0_21-37,"(20.0, 40.0]","(25.0, 27.0]",0.025,0.0625,0.0625,0.05
3127,Scenario-8_test0_21-37,"(40.0, 60.0]","(25.0, 27.0]",0.0625,0.0625,0.15,0.1
3128,Scenario-8_test0_21-37,"(60.0, 80.0]","(25.0, 27.0]",0.0625,0.15,0.15,0.15
3129,Scenario-8_test0_21-37,"(20.0, 40.0]","(27.0, 29.0]",0.04375,0.05,0.1,0.0875
3130,Scenario-8_test0_21-37,"(40.0, 60.0]","(27.0, 29.0]",0.05,0.1,0.15,0.1125
3131,Scenario-8_test0_21-37,"(60.0, 80.0]","(27.0, 29.0]",0.1,0.15,0.15,0.15
3132,Scenario-8_test0_21-37,"(20.0, 40.0]","(29.0, 31.0]",0.0375,0.0875,0.1125,0.0625
3133,Scenario-8_test0_21-37,"(40.0, 60.0]","(29.0, 31.0]",0.0875,0.1125,0.15,0.15
3134,Scenario-8_test0_21-37,"(60.0, 80.0]","(29.0, 31.0]",0.1125,0.15,0.15,0.15
3135,Scenario-8_test0_21-37,"(20.0, 40.0]","(31.0, 33.0]",0.0375,0.0625,0.15,0.1
3136,Scenario-8_test0_21-37,"(40.0, 60.0]","(31.0, 33.0]",0.0625,0.15,0.15,0.15
3137,Scenario-8_test0_21-37,"(60.0, 80.0]","(31.0, 33.0]",0.15,0.15,0.15,0.15
3138,Scenario-8_test0_21-37,"(20.0, 40.0]","(33.0, 35.0]",0.05,0.1,0.15,0.1
3139,Scenario-8_test0_21-37,"(40.0, 60.0]","(33.0, 35.0]",0.1,0.15,0.15,0.15
3140,Scenario-8_test0_21-37,"(60.0, 80.0]","(33.0, 35.0]",0.15,0.15,0.13125,0.15
3141,Scenario-8_test1_103-136,"(20.0, 40.0]","(103.0, 105.0]",0.15,0.15,0.15,0.15
3142,Scenario-8_test1_103-136,"(40.0, 60.0]","(103.0, 105.0]",0.15,0.15,0.1,0.125
3143,Scenario-8_test1_103-136,"(60.0, 80.0]","(103.0, 105.0]",0.15,0.1,0.04375,0.075
3144,Scenario-8_test1_103-136,"(20.0, 40.0]","(105.0, 107.0]",0.15,0.15,0.125,0.15
3145,Scenario-8_test1_103-136,"(40.0, 60.0]","(105.0, 107.0]",0.15,0.125,0.075,0.09375
3146,Scenario-8_test1_103-136,"(60.0, 80.0]","(105.0, 107.0]",0.125,0.075,0.05,0.05625
3147,Scenario-8_test1_103-136,"(20.0, 40.0]","(107.0, 109.0]",0.15,0.15,0.09375,0.11875
3148,Scenario-8_test1_103-136,"(40.0, 60.0]","(107.0, 109.0]",0.15,0.09375,0.05625,0.08125
3149,Scenario-8_test1_103-136,"(60.0, 80.0]","(107.0, 109.0]",0.09375,0.05625,0.05625,0.05625
3150,Scenario-8_test1_103-136,"(20.0, 40.0]","(109.0, 111.0]",0.15,0.11875,0.08125,0.09375
3151,Scenario-8_test1_103-136,"(40.0, 60.0]","(109.0, 111.0]",0.11875,0.08125,0.05625,0.05
3152,Scenario-8_test1_103-136,"(60.0, 80.0]","(109.0, 111.0]",0.08125,0.05625,0.05625,0.06875
3153,Scenario-8_test1_103-136,"(20.0, 40.0]","(111.0, 113.0]",0.15,0.09375,0.05,0.0875
3154,Scenario-8_test1_103-136,"(40.0, 60.0]","(111.0, 113.0]",0.09375,0.05,0.06875,0.0625
3155,Scenario-8_test1_103-136,"(60.0, 80.0]","(111.0, 113.0]",0.05,0.06875,0.05,0.05625
3156,Scenario-8_test1_103-136,"(20.0, 40.0]","(113.0, 115.0]",0.1125,0.0875,0.0625,0.0625
3157,Scenario-8_test1_103-136,"(40.0, 60.0]","(113.0, 115.0]",0.0875,0.0625,0.05625,0.05
3158,Scenario-8_test1_103-136,"(60.0, 80.0]","(113.0, 115.0]",0.0625,0.05625,0.0625,0.0625
3159,Scenario-8_test1_103-136,"(20.0, 40.0]","(115.0, 117.0]",0.1,0.0625,0.05,0.08125
3160,Scenario-8_test1_103-136,"(40.0, 60.0]","(115.0, 117.0]",0.0625,0.05,0.0625,0.04375
3161,Scenario-8_test1_103-136,"(60.0, 80.0]","(115.0, 117.0]",0.05,0.0625,0.05625,0.04375
3162,Scenario-8_test1_103-136,"(20.0, 40.0]","(117.0, 119.0]",0.05625,0.08125,0.04375,0.075
3163,Scenario-8_test1_103-136,"(40.0, 60.0]","(117.0, 119.0]",0.08125,0.04375,0.04375,0.04375
3164,Scenario-8_test1_103-136,"(60.0, 80.0]","(117.0, 119.0]",0.04375,0.04375,0.0625,0.04375
3165,Scenario-8_test1_103-136,"(20.0, 40.0]","(119.0, 121.0]",0.05,0.075,0.04375,0.04375
3166,Scenario-8_test1_103-136,"(40.0, 60.0]","(119.0, 121.0]",0.075,0.04375,0.04375,0.05
3167,Scenario-8_test1_103-136,"(60.0, 80.0]","(119.0, 121.0]",0.04375,0.04375,0.05,0.05
3168,Scenario-8_test1_103-136,"(20.0, 40.0]","(121.0, 123.0]",0.05,0.04375,0.05,0.025
3169,Scenario-8_test1_103-136,"(40.0, 60.0]","(121.0, 123.0]",0.04375,0.05,0.05,0.05625
3170,Scenario-8_test1_103-136,"(60.0, 80.0]","(121.0, 123.0]",0.05,0.05,0.1,0.05
3171,Scenario-8_test1_103-136,"(20.0, 40.0]","(123.0, 125.0]",0.075,0.025,0.05625,0.05
3172,Scenario-8_test1_103-136,"(40.0, 60.0]","(123.0, 125.0]",0.025,0.05625,0.05,0.03125
3173,Scenario-8_test1_103-136,"(60.0, 80.0]","(123.0, 125.0]",0.05625,0.05,0.14375,0.09375
3174,Scenario-8_test1_103-136,"(20.0, 40.0]","(125.0, 127.0]",0.0625,0.05,0.03125,0.05625
3175,Scenario-8_test1_103-136,"(40.0, 60.0]","(125.0, 127.0]",0.05,0.03125,0.09375,0.04375
3176,Scenario-8_test1_103-136,"(60.0, 80.0]","(125.0, 127.0]",0.03125,0.09375,0.15,0.125
3177,Scenario-8_test1_103-136,"(20.0, 40.0]","(127.0, 129.0]",0.05625,0.05625,0.04375,0.05625
3178,Scenario-8_test1_103-136,"(40.0, 60.0]","(127.0, 129.0]",0.05625,0.04375,0.125,0.06875
3179,Scenario-8_test1_103-136,"(60.0, 80.0]","(127.0, 129.0]",0.04375,0.125,0.15,0.15
3180,Scenario-8_test1_103-136,"(20.0, 40.0]","(129.0, 131.0]",0.05,0.05625,0.06875,0.0625
3181,Scenario-8_test1_103-136,"(40.0, 60.0]","(129.0, 131.0]",0.05625,0.06875,0.15,0.1
3182,Scenario-8_test1_103-136,"(60.0, 80.0]","(129.0, 131.0]",0.06875,0.15,0.15,0.15
3183,Scenario-8_test1_103-136,"(20.0, 40.0]","(131.0, 133.0]",0.05,0.0625,0.1,0.05
3184,Scenario-8_test1_103-136,"(40.0, 60.0]","(131.0, 133.0]",0.0625,0.1,0.15,0.15
3185,Scenario-8_test1_103-136,"(60.0, 80.0]","(131.0, 133.0]",0.1,0.15,0.15,0.15
3186,Scenario-8_test1_103-136,"(20.0, 40.0]","(133.0, 135.0]",0.0625,0.05,0.15,0.1
3187,Scenario-8_test1_103-136,"(40.0, 60.0]","(133.0, 135.0]",0.05,0.15,0.15,0.15
3188,Scenario-8_test1_103-136,"(60.0, 80.0]","(133.0, 135.0]",0.15,0.15,0.15,0.15
3189,Scenario-8_test10_819-850,"(20.0, 40.0]","(819.0, 821.0]",0.15,0.15,0.15,0.15
3190,Scenario-8_test10_819-850,"(40.0, 60.0]","(819.0, 821.0]",0.15,0.15,0.125,0.15
3191,Scenario-8_test10_819-850,"(60.0, 80.0]","(819.0, 821.0]",0.15,0.125,0.1,0.125
3192,Scenario-8_test10_819-850,"(20.0, 40.0]","(821.0, 823.0]",0.15,0.15,0.15,0.15
3193,Scenario-8_test10_819-850,"(40.0, 60.0]","(821.0, 823.0]",0.15,0.15,0.125,0.15
3194,Scenario-8_test10_819-850,"(60.0, 80.0]","(821.0, 823.0]",0.15,0.125,0.075,0.1
3195,Scenario-8_test10_819-850,"(20.0, 40.0]","(823.0, 825.0]",0.15,0.15,0.15,0.15
3196,Scenario-8_test10_819-850,"(40.0, 60.0]","(823.0, 825.0]",0.15,0.15,0.1,0.125
3197,Scenario-8_test10_819-850,"(60.0, 80.0]","(823.0, 825.0]",0.15,0.1,0.05625,0.075
3198,Scenario-8_test10_819-850,"(20.0, 40.0]","(825.0, 827.0]",0.15,0.15,0.125,0.15
3199,Scenario-8_test10_819-850,"(40.0, 60.0]","(825.0, 827.0]",0.15,0.125,0.075,0.0875
3200,Scenario-8_test10_819-850,"(60.0, 80.0]","(825.0, 827.0]",0.125,0.075,0.05625,0.06875
3201,Scenario-8_test10_819-850,"(20.0, 40.0]","(827.0, 829.0]",0.15,0.15,0.0875,0.1125
3202,Scenario-8_test10_819-850,"(40.0, 60.0]","(827.0, 829.0]",0.15,0.0875,0.06875,0.08125
3203,Scenario-8_test10_819-850,"(60.0, 80.0]","(827.0, 829.0]",0.0875,0.06875,0.0625,0.05625
3204,Scenario-8_test10_819-850,"(20.0, 40.0]","(829.0, 831.0]",0.15,0.1125,0.08125,0.06875
3205,Scenario-8_test10_819-850,"(40.0, 60.0]","(829.0, 831.0]",0.1125,0.08125,0.05625,0.08125
3206,Scenario-8_test10_819-850,"(60.0, 80.0]","(829.0, 831.0]",0.08125,0.05625,0.0625,0.06875
3207,Scenario-8_test10_819-850,"(20.0, 40.0]","(831.0, 833.0]",0.14375,0.06875,0.08125,0.08125
3208,Scenario-8_test10_819-850,"(40.0, 60.0]","(831.0, 833.0]",0.06875,0.08125,0.06875,0.06875
3209,Scenario-8_test10_819-850,"(60.0, 80.0]","(831.0, 833.0]",0.08125,0.06875,0.05625,0.06875
3210,Scenario-8_test10_819-850,"(20.0, 40.0]","(833.0, 835.0]",0.1,0.08125,0.06875,0.075
3211,Scenario-8_test10_819-850,"(40.0, 60.0]","(833.0, 835.0]",0.08125,0.06875,0.06875,0.05
3212,Scenario-8_test10_819-850,"(60.0, 80.0]","(833.0, 835.0]",0.06875,0.06875,0.05625,0.0625
3213,Scenario-8_test10_819-850,"(20.0, 40.0]","(835.0, 837.0]",0.075,0.075,0.05,0.05625
3214,Scenario-8_test10_819-850,"(40.0, 60.0]","(835.0, 837.0]",0.075,0.05,0.0625,0.05
3215,Scenario-8_test10_819-850,"(60.0, 80.0]","(835.0, 837.0]",0.05,0.0625,0.0625,0.05625
3216,Scenario-8_test10_819-850,"(20.0, 40.0]","(837.0, 839.0]",0.04375,0.05625,0.05,0.0625
3217,Scenario-8_test10_819-850,"(40.0, 60.0]","(837.0, 839.0]",0.05625,0.05,0.05625,0.05625
3218,Scenario-8_test10_819-850,"(60.0, 80.0]","(837.0, 839.0]",0.05,0.05625,0.05625,0.04375
3219,Scenario-8_test10_819-850,"(20.0, 40.0]","(839.0, 841.0]",0.04375,0.0625,0.05625,0.0375
3220,Scenario-8_test10_819-850,"(40.0, 60.0]","(839.0, 841.0]",0.0625,0.05625,0.04375,0.0625
3221,Scenario-8_test10_819-850,"(60.0, 80.0]","(839.0, 841.0]",0.05625,0.04375,0.0875,0.06875
3222,Scenario-8_test10_819-850,"(20.0, 40.0]","(841.0, 843.0]",0.05625,0.0375,0.0625,0.04375
3223,Scenario-8_test10_819-850,"(40.0, 60.0]","(841.0, 843.0]",0.0375,0.0625,0.06875,0.04375
3224,Scenario-8_test10_819-850,"(60.0, 80.0]","(841.0, 843.0]",0.0625,0.06875,0.1,0.075
3225,Scenario-8_test10_819-850,"(20.0, 40.0]","(843.0, 845.0]",0.0625,0.04375,0.04375,0.0625
3226,Scenario-8_test10_819-850,"(40.0, 60.0]","(843.0, 845.0]",0.04375,0.04375,0.075,0.05
3227,Scenario-8_test10_819-850,"(60.0, 80.0]","(843.0, 845.0]",0.04375,0.075,0.15,0.1
3228,Scenario-8_test10_819-850,"(20.0, 40.0]","(845.0, 847.0]",0.0375,0.0625,0.05,0.05
3229,Scenario-8_test10_819-850,"(40.0, 60.0]","(845.0, 847.0]",0.0625,0.05,0.1,0.0625
3230,Scenario-8_test10_819-850,"(60.0, 80.0]","(845.0, 847.0]",0.05,0.1,0.15,0.1375
3231,Scenario-8_test10_819-850,"(20.0, 40.0]","(847.0, 849.0]",0.05,0.05,0.0625,0.0625
3232,Scenario-8_test10_819-850,"(40.0, 60.0]","(847.0, 849.0]",0.05,0.0625,0.1375,0.08125
3233,Scenario-8_test10_819-850,"(60.0, 80.0]","(847.0, 849.0]",0.0625,0.1375,0.15,0.15
3234,Scenario-8_test11_894-927,"(20.0, 40.0]","(894.0, 896.0]",0.1,0.075,0.0625,0.075
3235,Scenario-8_test11_894-927,"(40.0, 60.0]","(894.0, 896.0]",0.075,0.0625,0.05,0.05
3236,Scenario-8_test11_894-927,"(60.0, 80.0]","(894.0, 896.0]",0.0625,0.05,0.05,0.05625
3237,Scenario-8_test11_894-927,"(20.0, 40.0]","(896.0, 898.0]",0.0625,0.075,0.05,0.05625
3238,Scenario-8_test11_894-927,"(40.0, 60.0]","(896.0, 898.0]",0.075,0.05,0.05625,0.05
3239,Scenario-8_test11_894-927,"(60.0, 80.0]","(896.0, 898.0]",0.05,0.05625,0.05,0.04375
3240,Scenario-8_test11_894-927,"(20.0, 40.0]","(898.0, 900.0]",0.05625,0.05625,0.05,0.05
3241,Scenario-8_test11_894-927,"(40.0, 60.0]","(898.0, 900.0]",0.05625,0.05,0.04375,0.05
3242,Scenario-8_test11_894-927,"(60.0, 80.0]","(898.0, 900.0]",0.05,0.04375,0.05,0.05
3243,Scenario-8_test11_894-927,"(20.0, 40.0]","(900.0, 902.0]",0.05,0.05,0.05,0.04375
3244,Scenario-8_test11_894-927,"(40.0, 60.0]","(900.0, 902.0]",0.05,0.05,0.05,0.04375
3245,Scenario-8_test11_894-927,"(60.0, 80.0]","(900.0, 902.0]",0.05,0.05,0.1,0.0875
3246,Scenario-8_test11_894-927,"(20.0, 40.0]","(902.0, 904.0]",0.05,0.04375,0.04375,0.05
3247,Scenario-8_test11_894-927,"(40.0, 60.0]","(902.0, 904.0]",0.04375,0.04375,0.0875,0.0625
3248,Scenario-8_test11_894-927,"(60.0, 80.0]","(902.0, 904.0]",0.04375,0.0875,0.1125,0.06875
3249,Scenario-8_test11_894-927,"(20.0, 40.0]","(904.0, 906.0]",0.0625,0.05,0.0625,0.0625
3250,Scenario-8_test11_894-927,"(40.0, 60.0]","(904.0, 906.0]",0.05,0.0625,0.06875,0.06875
3251,Scenario-8_test11_894-927,"(60.0, 80.0]","(904.0, 906.0]",0.0625,0.06875,0.15,0.1
3252,Scenario-8_test11_894-927,"(20.0, 40.0]","(906.0, 908.0]",0.05,0.0625,0.06875,0.05625
3253,Scenario-8_test11_894-927,"(40.0, 60.0]","(906.0, 908.0]",0.0625,0.06875,0.1,0.05
3254,Scenario-8_test11_894-927,"(60.0, 80.0]","(906.0, 908.0]",0.06875,0.1,0.15,0.15
3255,Scenario-8_test11_894-927,"(20.0, 40.0]","(908.0, 910.0]",0.06875,0.05625,0.05,0.0625
3256,Scenario-8_test11_894-927,"(40.0, 60.0]","(908.0, 910.0]",0.05625,0.05,0.15,0.1
3257,Scenario-8_test11_894-927,"(60.0, 80.0]","(908.0, 910.0]",0.05,0.15,0.15,0.15
3258,Scenario-8_test11_894-927,"(20.0, 40.0]","(910.0, 912.0]",0.05625,0.0625,0.1,0.075
3259,Scenario-8_test11_894-927,"(40.0, 60.0]","(910.0, 912.0]",0.0625,0.1,0.15,0.125
3260,Scenario-8_test11_894-927,"(60.0, 80.0]","(910.0, 912.0]",0.1,0.15,0.15,0.15
3261,Scenario-8_test11_894-927,"(20.0, 40.0]","(912.0, 914.0]",0.04375,0.075,0.125,0.1
3262,Scenario-8_test11_894-927,"(40.0, 60.0]","(912.0, 914.0]",0.075,0.125,0.15,0.15
3263,Scenario-8_test11_894-927,"(60.0, 80.0]","(912.0, 914.0]",0.125,0.15,0.15,0.15
3264,Scenario-8_test11_894-927,"(20.0, 40.0]","(914.0, 916.0]",0.05,0.1,0.15,0.1125
3265,Scenario-8_test11_894-927,"(40.0, 60.0]","(914.0, 916.0]",0.1,0.15,0.15,0.15
3266,Scenario-8_test11_894-927,"(60.0, 80.0]","(914.0, 916.0]",0.15,0.15,0.15,0.15
3267,Scenario-8_test11_894-927,"(20.0, 40.0]","(916.0, 918.0]",0.08125,0.1125,0.15,0.1125
3268,Scenario-8_test11_894-927,"(40.0, 60.0]","(916.0, 918.0]",0.1125,0.15,0.15,0.15
3269,Scenario-8_test11_894-927,"(60.0, 80.0]","(916.0, 918.0]",0.15,0.15,0.15,0.15
3270,Scenario-8_test11_894-927,"(20.0, 40.0]","(918.0, 920.0]",0.075,0.1125,0.15,0.1
3271,Scenario-8_test11_894-927,"(40.0, 60.0]","(918.0, 920.0]",0.1125,0.15,0.15,0.15
3272,Scenario-8_test11_894-927,"(60.0, 80.0]","(918.0, 920.0]",0.15,0.15,0.15,0.15
3273,Scenario-8_test11_894-927,"(20.0, 40.0]","(920.0, 922.0]",0.1125,0.1,0.15,0.14375
3274,Scenario-8_test11_894-927,"(40.0, 60.0]","(920.0, 922.0]",0.1,0.15,0.15,0.15
3275,Scenario-8_test11_894-927,"(60.0, 80.0]","(920.0, 922.0]",0.15,0.15,0.15,0.15
3276,Scenario-8_test11_894-927,"(20.0, 40.0]","(922.0, 924.0]",0.10625,0.14375,0.15,0.15
3277,Scenario-8_test11_894-927,"(40.0, 60.0]","(922.0, 924.0]",0.14375,0.15,0.15,0.15
3278,Scenario-8_test11_894-927,"(60.0, 80.0]","(922.0, 924.0]",0.15,0.15,0.15,0.15
3279,Scenario-8_test11_894-927,"(20.0, 40.0]","(924.0, 926.0]",0.1,0.15,0.15,0.15
3280,Scenario-8_test11_894-927,"(40.0, 60.0]","(924.0, 926.0]",0.15,0.15,0.15,0.15
3281,Scenario-8_test11_894-927,"(60.0, 80.0]","(924.0, 926.0]",0.15,0.15,0.15,0.15
3282,Scenario-8_test12_955-988,"(20.0, 40.0]","(955.0, 957.0]",0.05,0.075,0.05625,0.06875
3283,Scenario-8_test12_955-988,"(40.0, 60.0]","(955.0, 957.0]",0.075,0.05625,0.0625,0.05625
3284,Scenario-8_test12_955-988,"(60.0, 80.0]","(955.0, 957.0]",0.05625,0.0625,0.0375,0.06875
3285,Scenario-8_test12_955-988,"(20.0, 40.0]","(957.0, 959.0]",0.00625,0.06875,0.05625,0.01875
3286,Scenario-8_test12_955-988,"(40.0, 60.0]","(957.0, 959.0]",0.06875,0.05625,0.06875,0.0625
3287,Scenario-8_test12_955-988,"(60.0, 80.0]","(957.0, 959.0]",0.05625,0.06875,0.05,0.06875
3288,Scenario-8_test12_955-988,"(20.0, 40.0]","(959.0, 961.0]",0.04375,0.01875,0.0625,0.01875
3289,Scenario-8_test12_955-988,"(40.0, 60.0]","(959.0, 961.0]",0.01875,0.0625,0.06875,0.025
3290,Scenario-8_test12_955-988,"(60.0, 80.0]","(959.0, 961.0]",0.0625,0.06875,0.1,0.075
3291,Scenario-8_test12_955-988,"(20.0, 40.0]","(961.0, 963.0]",0.05625,0.01875,0.025,0.05
3292,Scenario-8_test12_955-988,"(40.0, 60.0]","(961.0, 963.0]",0.01875,0.025,0.075,0.0125
3293,Scenario-8_test12_955-988,"(60.0, 80.0]","(961.0, 963.0]",0.025,0.075,0.15,0.1
3294,Scenario-8_test12_955-988,"(20.0, 40.0]","(963.0, 965.0]",0.05625,0.05,0.0125,0.04375
3295,Scenario-8_test12_955-988,"(40.0, 60.0]","(963.0, 965.0]",0.05,0.0125,0.1,0.05
3296,Scenario-8_test12_955-988,"(60.0, 80.0]","(963.0, 965.0]",0.0125,0.1,0.15,0.1
3297,Scenario-8_test12_955-988,"(20.0, 40.0]","(965.0, 967.0]",0.06875,0.04375,0.05,0.05
3298,Scenario-8_test12_955-988,"(40.0, 60.0]","(965.0, 967.0]",0.04375,0.05,0.1,0.05
3299,Scenario-8_test12_955-988,"(60.0, 80.0]","(965.0, 967.0]",0.05,0.1,0.15,0.15
3300,Scenario-8_test12_955-988,"(20.0, 40.0]","(967.0, 969.0]",0.05,0.05,0.05,0.06875
3301,Scenario-8_test12_955-988,"(40.0, 60.0]","(967.0, 969.0]",0.05,0.05,0.15,0.08125
3302,Scenario-8_test12_955-988,"(60.0, 80.0]","(967.0, 969.0]",0.05,0.15,0.15,0.15
3303,Scenario-8_test12_955-988,"(20.0, 40.0]","(969.0, 971.0]",0.05,0.06875,0.08125,0.0625
3304,Scenario-8_test12_955-988,"(40.0, 60.0]","(969.0, 971.0]",0.06875,0.08125,0.15,0.11875
3305,Scenario-8_test12_955-988,"(60.0, 80.0]","(969.0, 971.0]",0.08125,0.15,0.15,0.15
3306,Scenario-8_test12_955-988,"(20.0, 40.0]","(971.0, 973.0]",0.0625,0.0625,0.11875,0.06875
3307,Scenario-8_test12_955-988,"(40.0, 60.0]","(971.0, 973.0]",0.0625,0.11875,0.15,0.15
3308,Scenario-8_test12_955-988,"(60.0, 80.0]","(971.0, 973.0]",0.11875,0.15,0.15,0.15
3309,Scenario-8_test12_955-988,"(20.0, 40.0]","(973.0, 975.0]",0.075,0.06875,0.15,0.1
3310,Scenario-8_test12_955-988,"(40.0, 60.0]","(973.0, 975.0]",0.06875,0.15,0.15,0.15
3311,Scenario-8_test12_955-988,"(60.0, 80.0]","(973.0, 975.0]",0.15,0.15,0.15,0.15
3312,Scenario-8_test12_955-988,"(20.0, 40.0]","(975.0, 977.0]",0.075,0.1,0.15,0.13125
3313,Scenario-8_test12_955-988,"(40.0, 60.0]","(975.0, 977.0]",0.1,0.15,0.15,0.15
3314,Scenario-8_test12_955-988,"(60.0, 80.0]","(975.0, 977.0]",0.15,0.15,0.15,0.15
3315,Scenario-8_test12_955-988,"(20.0, 40.0]","(977.0, 979.0]",0.06875,0.13125,0.15,0.1
3316,Scenario-8_test12_955-988,"(40.0, 60.0]","(977.0, 979.0]",0.13125,0.15,0.15,0.15
3317,Scenario-8_test12_955-988,"(60.0, 80.0]","(977.0, 979.0]",0.15,0.15,0.15,0.15
3318,Scenario-8_test12_955-988,"(20.0, 40.0]","(979.0, 981.0]",0.1,0.1,0.15,0.11875
